H_over_B,B_over_H,H,B,q,R_int,gamma,Su,sf_lower,sf_upper,fs_optum_avg,fs_terzaghi_resistance,fs_terzaghi_net_pressure,Nc,fs_bjerrum
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,18.0,20.0,0.882,0.953,0.9175,0.9508897824874899,0.9477403670764778,5.41297520661157,0.8457773760330578
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,18.0,30.0,1.322,1.421,1.3715000000000002,1.4263346737312348,1.4687042095945109,5.41297520661157,1.2686660640495866
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,18.0,40.0,1.765,1.906,1.8355,1.9017795649749798,2.02536654907487,5.41297520661157,1.6915547520661156
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,18.0,50.0,2.203,2.378,2.2904999999999998,2.3772244562187246,2.6215268658958037,5.41297520661157,2.1144434400826446
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,18.0,60.0,2.644,2.842,2.7430000000000003,2.8526693474624696,3.26154365722909,5.41297520661157,2.537332128099173
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,20.0,10.0,0.405,0.433,0.41900000000000004,0.43469247199428107,0.41867725424434044,5.41297520661157,0.3866410861865407
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,20.0,20.0,0.81,0.866,0.8380000000000001,0.8693849439885621,0.8617684945157129,5.41297520661157,0.7732821723730814
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,20.0,30.0,1.209,1.304,1.2565,1.3040774159828432,1.3314733013391107,5.41297520661157,1.159923258559622
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,20.0,40.0,1.621,1.732,1.6764999999999999,1.7387698879771243,1.8302636647310084,5.41297520661157,1.5465643447461628
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,20.0,50.0,2.029,2.176,2.1025,2.1734623599714054,2.3609275026673893,5.41297520661157,1.9332054309327036
0.2727272727272727,3.6666666666666665,6.0,22.0,20.0,1.0,20.0,60.0,2.419,2.608,2.5135,2.6081548319656864,2.926620797596916,5.41297520661157,2.319846517119244
0.25,4.0,6.0,24.0,20.0,1.0,16.0,10.0,0.489,0.519,0.504,0.5218580509132132,0.5068267514143018,5.391249999999999,0.4647629310344827
0.25,4.0,6.0,24.0,20.0,1.0,16.0,20.0,0.977,1.035,1.006,1.0437161018264265,1.046553910976627,5.391249999999999,0.9295258620689654
0.25,4.0,6.0,24.0,20.0,1.0,16.0,30.0,1.458,1.559,1.5085,1.5655741527396398,1.6224925164869408,5.391249999999999,1.3942887931034482
0.25,4.0,6.0,24.0,20.0,1.0,16.0,40.0,1.956,2.07,2.013,2.087432203652853,2.2384133164009246,5.391249999999999,1.8590517241379307
0.25,4.0,6.0,24.0,20.0,1.0,16.0,50.0,2.427,2.592,2.5095,2.6092902545660666,2.8986294226008407,5.391249999999999,2.3238146551724137
0.25,4.0,6.0,24.0,20.0,1.0,16.0,60.0,2.917,3.118,3.0175,3.1311483054792797,3.608097460785328,5.391249999999999,2.7885775862068964
0.25,4.0,6.0,24.0,20.0,1.0,18.0,10.0,0.44,0.47,0.45499999999999996,0.4729338586400995,0.4579620335728654,5.391249999999999,0.42119140624999996
0.25,4.0,6.0,24.0,20.0,1.0,18.0,20.0,0.88,0.939,0.9095,0.945867717280199,0.9427024446279334,5.391249999999999,0.8423828124999999
0.25,4.0,6.0,24.0,20.0,1.0,18.0,30.0,1.32,1.408,1.3639999999999999,1.4188015759202985,1.456640684248133,5.391249999999999,1.2635742187499999
0.25,4.0,6.0,24.0,20.0,1.0,18.0,40.0,1.76,1.878,1.819,1.891735434560398,2.002496720354094,5.391249999999999,1.6847656249999998
0.25,4.0,6.0,24.0,20.0,1.0,18.0,50.0,2.202,2.349,2.2755,2.364669293200498,2.583339191485185,5.391249999999999,2.10595703125
0.25,4.0,6.0,24.0,20.0,1.0,18.0,60.0,2.642,2.816,2.729,2.837603151840597,3.202643126331993,5.391249999999999,2.5271484374999997
0.25,4.0,6.0,24.0,20.0,1.0,20.0,10.0,0.401,0.429,0.41500000000000004,0.43239667075666244,0.4176911516343671,5.391249999999999,0.3850892857142857
0.25,4.0,6.0,24.0,20.0,1.0,20.0,20.0,0.802,0.858,0.8300000000000001,0.8647933415133249,0.8576011115372206,5.391249999999999,0.7701785714285714
0.25,4.0,6.0,24.0,20.0,1.0,20.0,30.0,1.205,1.287,1.246,1.2971900122699873,1.3215511940343037,5.391249999999999,1.155267857142857
0.25,4.0,6.0,24.0,20.0,1.0,20.0,40.0,1.604,1.716,1.6600000000000001,1.7295866830266498,1.8115673671242607,5.391249999999999,1.5403571428571428
0.25,4.0,6.0,24.0,20.0,1.0,20.0,50.0,1.999,2.147,2.073,2.161983353783312,2.3299098284357305,5.391249999999999,1.9254464285714286
0.25,4.0,6.0,24.0,20.0,1.0,20.0,60.0,2.41,2.574,2.492,2.5943800245399746,2.879107862922923,5.391249999999999,2.310535714285714
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,16.0,10.0,0.483,0.516,0.4995,0.5195135324079528,0.5056040880335885,5.372721893491124,0.46316568047337275
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,16.0,20.0,0.966,1.032,0.999,1.0390270648159057,1.0413539894613069,5.372721893491124,0.9263313609467455
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,16.0,30.0,1.434,1.547,1.4905,1.5585405972238584,1.6100286409739404,5.372721893491124,1.3894970414201184
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,16.0,40.0,1.933,2.065,1.999,2.0780541296318114,2.2147593689939638,5.372721893491124,1.852662721893491
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,16.0,50.0,2.397,2.578,2.4875,2.597567662039764,2.8590875754526777,5.372721893491124,2.315828402366864
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,16.0,60.0,2.867,3.094,2.9805,3.117081194447717,3.5470341388335394,5.372721893491124,2.778994082840237
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,18.0,10.0,0.433,0.468,0.4505,0.47080913874470726,0.4569635341497201,5.372721893491124,0.4197438979289941
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,18.0,20.0,0.867,0.936,0.9015,0.9416182774894145,0.9384812339831088,5.372721893491124,0.8394877958579882
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,18.0,30.0,1.294,1.403,1.3485,1.4124274162341217,1.4465868034188973,5.372721893491124,1.2592316937869823
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,18.0,40.0,1.734,1.871,1.8025,1.883236554978829,1.9835449122457252,5.372721893491124,1.6789755917159763
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,18.0,50.0,2.167,2.335,2.251,2.354045693723536,2.5518849424826966,5.372721893491124,2.0987194896449703
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,18.0,60.0,2.587,2.807,2.697,2.8248548324682434,3.154440829650996,5.372721893491124,2.5184633875739646
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,20.0,10.0,0.396,0.428,0.41200000000000003,0.4304540697094466,0.4168603780256008,5.372721893491124,0.3837658495350803
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,20.0,20.0,0.792,0.855,0.8235,0.8609081394188932,0.8541062174652715,5.372721893491124,0.7675316990701606
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,20.0,30.0,1.19,1.283,1.2365,1.2913622091283399,1.313270343857771,5.372721893491124,1.151297548605241
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,20.0,40.0,1.584,1.71,1.647,1.7218162788377864,1.796043208632252,5.372721893491124,1.5350633981403212
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,20.0,50.0,1.97,2.136,2.053,2.152270348547233,2.304293685281523,5.372721893491124,1.9188292476754014
0.23076923076923078,4.333333333333333,6.0,26.0,20.0,1.0,20.0,60.0,2.381,2.565,2.473,2.5827244182566798,2.8400932472274727,5.372721893491124,2.302595097210482
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,16.0,10.0,0.478,0.51,0.494,0.5175039451177296,0.5045607763476416,5.35673469387755,0.4617874736101336
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,16.0,20.0,0.956,1.02,0.988,1.0350078902354591,1.0369378667940272,5.35673469387755,0.9235749472202672
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,16.0,30.0,1.427,1.533,1.48,1.5525118353531888,1.599496735110083,5.35673469387755,1.385362420830401
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,16.0,40.0,1.913,2.041,1.9769999999999999,2.0700157804709183,2.1948788775682173,5.35673469387755,1.8471498944405345
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,16.0,50.0,2.401,2.549,2.4749999999999996,2.587519725588648,2.8260432966052367,5.35673469387755,2.3089373680506684
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,16.0,60.0,2.872,3.066,2.969,3.1050236707063776,3.496315683810946,5.35673469387755,2.770724841660802
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,18.0,10.0,0.435,0.464,0.4495,0.46898795026294243,0.45611113652722446,5.35673469387755,0.4184948979591836
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,18.0,20.0,0.869,0.928,0.8985000000000001,0.9379759005258849,0.934893026710093,5.35673469387755,0.8369897959183672
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,18.0,30.0,1.303,1.389,1.346,1.4069638507888274,1.4380790037848716,5.35673469387755,1.2554846938775508
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,18.0,40.0,1.738,1.857,1.7974999999999999,1.8759518010517697,1.967583722213791,5.35673469387755,1.6739795918367344
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,18.0,50.0,2.171,2.313,2.242,2.3449397513147123,2.52552750404903,5.35673469387755,2.092474489795918
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,18.0,60.0,2.606,2.777,2.6915,2.8139277015776547,3.1142647163913617,5.35673469387755,2.5109693877551016
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,20.0,10.0,0.392,0.425,0.4085,0.42878898309754737,0.41615091220459705,5.35673469387755,0.3826239067055393
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,20.0,20.0,0.784,0.849,0.8165,0.8575779661950947,0.851133186608817,5.35673469387755,0.7652478134110786
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,20.0,30.0,1.191,1.269,1.23,1.2863669492926422,1.3062546280516827,5.35673469387755,1.147871720116618
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,20.0,40.0,1.568,1.699,1.6335000000000002,1.7151559323901895,1.7829470108401673,5.35673469387755,1.5304956268221572
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,20.0,50.0,1.989,2.121,2.055,2.143944915487737,2.282781124448269,5.35673469387755,1.9131195335276967
0.21428571428571427,4.666666666666667,6.0,28.0,20.0,1.0,20.0,60.0,2.383,2.538,2.4604999999999997,2.5727338985852843,2.807484064974483,5.35673469387755,2.295743440233236
0.2,5.0,6.0,30.0,20.0,1.0,16.0,10.0,0.469,0.509,0.489,0.5157623027995362,0.503660049532312,5.3427999999999995,0.4605862068965517
0.2,5.0,6.0,30.0,20.0,1.0,16.0,20.0,0.953,1.018,0.9855,1.0315246055990723,1.0331407467552243,5.3427999999999995,0.9211724137931034
0.2,5.0,6.0,30.0,20.0,1.0,16.0,30.0,1.415,1.527,1.471,1.5472869083986085,1.590479909966736,5.3427999999999995,1.381758620689655
0.2,5.0,6.0,30.0,20.0,1.0,16.0,40.0,1.901,2.035,1.968,2.0630492111981447,2.177935589568467,5.3427999999999995,1.8423448275862069
0.2,5.0,6.0,30.0,20.0,1.0,16.0,50.0,2.349,2.536,2.4425,2.578811513997681,2.7980166455011557,5.3427999999999995,2.3029310344827585
0.2,5.0,6.0,30.0,20.0,1.0,16.0,60.0,2.829,3.054,2.9415,3.094573816797217,3.4535185647007274,5.3427999999999995,2.76351724137931
0.2,5.0,6.0,30.0,20.0,1.0,18.0,10.0,0.43,0.461,0.4455,0.4674095869120796,0.45537496007025724,5.3427999999999995,0.41740625
0.2,5.0,6.0,30.0,20.0,1.0,18.0,20.0,0.859,0.923,0.891,0.9348191738241592,0.9318053684223417,5.3427999999999995,0.8348125
0.2,5.0,6.0,30.0,20.0,1.0,18.0,30.0,1.275,1.379,1.327,1.402228760736239,1.4307861154361694,5.3427999999999995,1.25221875
0.2,5.0,6.0,30.0,20.0,1.0,18.0,40.0,1.719,1.846,1.7825000000000002,1.8696383476483185,1.9539570335733591,5.3427999999999995,1.669625
0.2,5.0,6.0,30.0,20.0,1.0,18.0,50.0,2.153,2.3,2.2264999999999997,2.337047934560398,2.5031209004426174,5.3427999999999995,2.08703125
0.2,5.0,6.0,30.0,20.0,1.0,18.0,60.0,2.55,2.757,2.6535,2.804457521472478,3.0802641935871757,5.3427999999999995,2.5044375
0.2,5.0,6.0,30.0,20.0,1.0,20.0,10.0,0.394,0.42,0.40700000000000003,0.4273459080339014,0.41553799234945554,5.3427999999999995,0.38162857142857143
0.2,5.0,6.0,30.0,20.0,1.0,20.0,20.0,0.788,0.841,0.8145,0.8546918160678028,0.8485732514535022,5.3427999999999995,0.7632571428571429
0.2,5.0,6.0,30.0,20.0,1.0,20.0,30.0,1.181,1.261,1.221,1.2820377241017042,1.3002346945409053,5.3427999999999995,1.1448857142857143
0.2,5.0,6.0,30.0,20.0,1.0,20.0,40.0,1.576,1.681,1.6285,1.7093836321356055,1.7717504898196654,5.3427999999999995,1.5265142857142857
0.2,5.0,6.0,30.0,20.0,1.0,20.0,50.0,1.956,2.101,2.0285,2.136729540169507,2.264459208905326,5.3427999999999995,1.9081428571428571
0.2,5.0,6.0,30.0,20.0,1.0,20.0,60.0,2.349,2.521,2.435,2.5640754482034085,2.779822517604556,5.3427999999999995,2.2897714285714286
2.0,0.5,8.0,4.0,20.0,1.0,16.0,10.0,0.478,0.544,0.511,0.5762450759963642,0.47612791229649964,6.5200000000000005,0.44054054054054054
2.0,0.5,8.0,4.0,20.0,1.0,16.0,20.0,0.957,1.087,1.022,1.1524901519927284,1.2468356418103783,6.5200000000000005,0.8810810810810811
2.0,0.5,8.0,4.0,20.0,1.0,16.0,30.0,1.462,1.638,1.5499999999999998,1.7287352279890926,2.7079591369659926,6.5200000000000005,1.3216216216216217
2.0,0.5,8.0,4.0,20.0,1.0,16.0,40.0,1.913,2.175,2.044,2.304980303985457,6.539900634631509,6.5200000000000005,1.7621621621621621
2.0,0.5,8.0,4.0,20.0,1.0,16.0,50.0,2.379,2.718,2.5484999999999998,2.881225379981821,43.321999226698146,6.5200000000000005,2.2027027027027026
2.0,0.5,8.0,4.0,20.0,1.0,16.0,60.0,2.923,3.276,3.0995,3.4574704559781853,-15.756282569575376,6.5200000000000005,2.6432432432432433
2.0,0.5,8.0,4.0,20.0,1.0,18.0,10.0,0.436,0.493,0.4645,0.5200260441918408,0.41999553422384,6.5200000000000005,0.3975609756097561
2.0,0.5,8.0,4.0,20.0,1.0,18.0,20.0,0.872,0.986,0.929,1.0400520883836817,1.0611417051156868,6.5200000000000005,0.7951219512195122
2.0,0.5,8.0,4.0,20.0,1.0,18.0,30.0,1.284,1.472,1.3780000000000001,1.5600781325755226,2.1605316384010944,6.5200000000000005,1.1926829268292685
2.0,0.5,8.0,4.0,20.0,1.0,18.0,40.0,1.743,1.972,1.8575,2.0801041767673634,4.482637299779034,6.5200000000000005,1.5902439024390245
2.0,0.5,8.0,4.0,20.0,1.0,18.0,50.0,2.177,2.452,2.3145,2.6001302209592043,12.622547350294841,6.5200000000000005,1.9878048780487805
2.0,0.5,8.0,4.0,20.0,1.0,18.0,60.0,2.568,2.943,2.7555,3.1201562651510453,-59.940821743588074,6.5200000000000005,2.385365853658537
2.0,0.5,8.0,4.0,20.0,1.0,20.0,10.0,0.386,0.447,0.4165,0.4738015069303439,0.37570264117421925,6.5200000000000005,0.3622222222222222
2.0,0.5,8.0,4.0,20.0,1.0,20.0,20.0,0.773,0.894,0.8335,0.9476030138606878,0.9235895152199081,6.5200000000000005,0.7244444444444444
2.0,0.5,8.0,4.0,20.0,1.0,20.0,30.0,1.18,1.341,1.2605,1.4214045207910317,1.7972155218233317,6.5200000000000005,1.086666666666667
2.0,0.5,8.0,4.0,20.0,1.0,20.0,40.0,1.546,1.787,1.6665,1.8952060277213756,3.4099620090655742,6.5200000000000005,1.448888888888889
2.0,0.5,8.0,4.0,20.0,1.0,20.0,50.0,1.935,2.242,2.0885,2.3690075346517196,7.387506978034938,6.5200000000000005,1.8111111111111111
2.0,0.5,8.0,4.0,20.0,1.0,20.0,60.0,2.352,2.683,2.5175,2.8428090415820635,33.2220346110533,6.5200000000000005,2.173333333333334
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,16.0,10.0,0.46,0.512,0.486,0.5125417623759545,0.44136839352483276,6.219999999999999,0.4202702702702702
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,16.0,20.0,0.92,1.024,0.972,1.025083524751909,1.0336607231714254,6.219999999999999,0.8405405405405404
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,16.0,30.0,1.368,1.528,1.448,1.5376252871278635,1.8702534627155674,6.219999999999999,1.2608108108108105
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,16.0,40.0,1.84,2.048,1.944,2.050167049503818,3.141565701856372,6.219999999999999,1.6810810810810808
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,16.0,50.0,2.284,2.545,2.4145,2.5627088118797725,5.305375966106059,6.219999999999999,2.101351351351351
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,16.0,60.0,2.736,3.056,2.896,3.075250574255727,9.809850951947263,6.219999999999999,2.521621621621621
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,18.0,10.0,0.411,0.46,0.4355,0.4625376879978126,0.39271393247468,6.219999999999999,0.3792682926829268
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,18.0,20.0,0.823,0.921,0.872,0.9250753759956252,0.9027011788441617,6.219999999999999,0.7585365853658536
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,18.0,30.0,1.234,1.38,1.307,1.3876130639934379,1.5917125576735303,6.219999999999999,1.1378048780487804
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,18.0,40.0,1.645,1.841,1.7429999999999999,1.8501507519912503,2.5740817140273258,6.219999999999999,1.517073170731707
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,18.0,50.0,2.048,2.301,2.1745,2.312688439989063,4.087832702918596,6.219999999999999,1.8963414634146338
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,18.0,60.0,2.468,2.761,2.6145,2.7752261279868757,6.72395594966855,6.219999999999999,2.2756097560975608
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,20.0,10.0,0.37,0.421,0.39549999999999996,0.4214232268424515,0.35372129253339796,6.219999999999999,0.3455555555555555
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,20.0,20.0,0.739,0.841,0.79,0.842846453684903,0.8011939851740598,6.219999999999999,0.691111111111111
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,20.0,30.0,1.119,1.261,1.19,1.2642696805273546,1.385384272829862,6.219999999999999,1.0366666666666664
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,20.0,40.0,1.479,1.683,1.581,1.685692907369806,2.1802476383781677,6.219999999999999,1.382222222222222
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,20.0,50.0,1.868,2.096,1.9820000000000002,2.1071161342122573,3.3248134176077473,6.219999999999999,1.7277777777777774
1.3333333333333333,0.75,8.0,6.0,20.0,1.0,20.0,60.0,2.238,2.521,2.3795,2.528539361054709,5.114943013598362,6.219999999999999,2.073333333333333
1.0,1.0,8.0,8.0,20.0,1.0,16.0,10.0,0.435,0.486,0.4605,0.48069010556574965,0.4258248125024265,6.01,0.40608108108108104
1.0,1.0,8.0,8.0,20.0,1.0,16.0,20.0,0.881,0.973,0.927,0.9613802111314993,0.9522558245929993,6.01,0.8121621621621621
1.0,1.0,8.0,8.0,20.0,1.0,16.0,30.0,1.31,1.458,1.384,1.442070316697249,1.6197232180150207,6.01,1.218243243243243
1.0,1.0,8.0,8.0,20.0,1.0,16.0,40.0,1.773,1.945,1.859,1.9227604222629986,2.4936712836207566,6.01,1.6243243243243242
1.0,1.0,8.0,8.0,20.0,1.0,16.0,50.0,2.214,2.433,2.3235,2.403450527828748,3.687443401787542,6.01,2.0304054054054053
1.0,1.0,8.0,8.0,20.0,1.0,16.0,60.0,2.621,2.916,2.7685,2.884140633394498,5.415918273931985,6.01,2.436486486486486
1.0,1.0,8.0,8.0,20.0,1.0,18.0,10.0,0.399,0.438,0.4185,0.43379350990079846,0.38036041843544593,6.01,0.36646341463414633
1.0,1.0,8.0,8.0,20.0,1.0,18.0,20.0,0.799,0.876,0.8375,0.8675870198015969,0.83999106844768,6.01,0.7329268292682927
1.0,1.0,8.0,8.0,20.0,1.0,18.0,30.0,1.2,1.314,1.2570000000000001,1.3013805297023955,1.4065554500706876,6.01,1.099390243902439
1.0,1.0,8.0,8.0,20.0,1.0,18.0,40.0,1.597,1.752,1.6745,1.7351740396031938,2.1222834102313737,6.01,1.4658536585365853
1.0,1.0,8.0,8.0,20.0,1.0,18.0,50.0,1.999,2.205,2.1020000000000003,2.1689675495039924,3.0550120233748905,6.01,1.8323170731707317
1.0,1.0,8.0,8.0,20.0,1.0,18.0,60.0,2.4,2.628,2.5140000000000002,2.602761059404791,4.321063276802189,6.01,2.198780487804878
1.0,1.0,8.0,8.0,20.0,1.0,20.0,10.0,0.363,0.399,0.381,0.3952340867985053,0.3436677556072256,6.01,0.33388888888888885
1.0,1.0,8.0,8.0,20.0,1.0,20.0,20.0,0.726,0.798,0.762,0.7904681735970106,0.7514052823484385,6.01,0.6677777777777777
1.0,1.0,8.0,8.0,20.0,1.0,20.0,30.0,1.086,1.199,1.1425,1.1857022603955159,1.242971097221372,6.01,1.0016666666666665
1.0,1.0,8.0,8.0,20.0,1.0,20.0,40.0,1.451,1.599,1.525,1.5809363471940212,1.8471790304398161,6.01,1.3355555555555554
1.0,1.0,8.0,8.0,20.0,1.0,20.0,50.0,1.81,1.997,1.9035000000000002,1.9761704339925263,2.607757053423964,6.01,1.6694444444444445
1.0,1.0,8.0,8.0,20.0,1.0,20.0,60.0,2.172,2.398,2.285,2.3714045207910317,3.5944310436466633,6.01,2.003333333333333
0.8,1.25,8.0,10.0,20.0,1.0,16.0,10.0,0.424,0.469,0.4465,0.4615791114796268,0.41701328914594654,5.8648,0.39627027027027023
0.8,1.25,8.0,10.0,20.0,1.0,16.0,20.0,0.849,0.937,0.893,0.9231582229592536,0.9092897128725003,5.8648,0.7925405405405405
0.8,1.25,8.0,10.0,20.0,1.0,16.0,30.0,1.263,1.407,1.335,1.3847373344388803,1.4992257353498064,5.8648,1.1888108108108106
0.8,1.25,8.0,10.0,20.0,1.0,16.0,40.0,1.697,1.874,1.7855,1.8463164459185073,2.219082501564973,5.8648,1.585081081081081
0.8,1.25,8.0,10.0,20.0,1.0,16.0,50.0,2.105,2.338,2.2215,2.3078955573981337,3.1170891045259457,5.8648,1.9813513513513514
0.8,1.25,8.0,10.0,20.0,1.0,16.0,60.0,2.518,2.813,2.6654999999999998,2.7694746688777605,4.268717035147822,5.8648,2.3776216216216213
0.8,1.25,8.0,10.0,20.0,1.0,18.0,10.0,0.384,0.423,0.40349999999999997,0.41654700304259,0.3733144569800557,5.8648,0.35760975609756096
0.8,1.25,8.0,10.0,20.0,1.0,18.0,20.0,0.77,0.846,0.808,0.83309400608518,0.8063798339057204,5.8648,0.7152195121951219
0.8,1.25,8.0,10.0,20.0,1.0,18.0,30.0,1.133,1.274,1.2035,1.2496410091277699,1.3147891726219383,5.8648,1.0728292682926828
0.8,1.25,8.0,10.0,20.0,1.0,18.0,40.0,1.54,1.692,1.616,1.66618801217036,1.9200781612634457,5.8648,1.4304390243902438
0.8,1.25,8.0,10.0,20.0,1.0,18.0,50.0,1.89,2.12,2.005,2.08273501521295,2.652854262789217,5.8648,1.788048780487805
0.8,1.25,8.0,10.0,20.0,1.0,18.0,60.0,2.266,2.548,2.407,2.4992820182555398,3.558135760943859,5.8648,2.1456585365853655
0.8,1.25,8.0,10.0,20.0,1.0,20.0,10.0,0.349,0.385,0.367,0.3795206027721376,0.33790534780745324,5.8648,0.3258222222222222
0.8,1.25,8.0,10.0,20.0,1.0,20.0,20.0,0.698,0.77,0.734,0.7590412055442752,0.7243955575065394,5.8648,0.6516444444444444
0.8,1.25,8.0,10.0,20.0,1.0,20.0,30.0,1.039,1.156,1.0975,1.1385618083164126,1.170760767408448,5.8648,0.9774666666666666
0.8,1.25,8.0,10.0,20.0,1.0,20.0,40.0,1.396,1.541,1.4685,1.5180824110885505,1.692082964914144,5.8648,1.3032888888888887
0.8,1.25,8.0,10.0,20.0,1.0,20.0,50.0,1.748,1.934,1.841,1.8976030138606879,2.30897378804977,5.8648,1.6291111111111112
0.8,1.25,8.0,10.0,20.0,1.0,20.0,60.0,2.094,2.313,2.2035,2.2771236166328253,3.0503644876193414,5.8648,1.9549333333333332
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,16.0,10.0,0.411,0.458,0.4345,0.44883844875554485,0.41133877833568977,5.76,0.38918918918918916
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,16.0,20.0,0.822,0.917,0.8694999999999999,0.8976768975110897,0.8827367870496655,5.76,0.7783783783783783
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,16.0,30.0,1.233,1.373,1.303,1.3465153462666344,1.428383736889499,5.76,1.1675675675675674
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,16.0,40.0,1.642,1.833,1.7374999999999998,1.7953537950221794,2.067321446342851,5.76,1.5567567567567566
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,16.0,50.0,2.034,2.286,2.16,2.244192243777724,2.825711654225565,5.76,1.945945945945946
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,16.0,60.0,2.467,2.746,2.6065,2.6930306925332688,3.7405069254311347,5.76,2.335135135135135
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,18.0,10.0,0.371,0.413,0.392,0.40504933180378433,0.36876040513013125,5.76,0.35121951219512193
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,18.0,20.0,0.743,0.826,0.7845,0.8100986636075687,0.78542786494936,5.76,0.7024390243902439
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,18.0,30.0,1.104,1.238,1.171,1.215147995411353,1.25998660267152,5.76,1.0536585365853657
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,18.0,40.0,1.485,1.651,1.568,1.6201973272151373,1.8054023576883234,5.76,1.4048780487804877
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,18.0,50.0,1.842,2.063,1.9525000000000001,2.0252466590189218,2.4388251116025095,5.76,1.7560975609756098
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,18.0,60.0,2.208,2.476,2.342,2.430295990822706,3.1834251153470605,5.76,2.1073170731707314
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,20.0,10.0,0.336,0.377,0.35650000000000004,0.36904494675455907,0.3341699119096148,5.76,0.31999999999999995
0.6666666666666666,1.5,8.0,12.0,20.0,1.0,20.0,20.0,0.673,0.754,0.7135,0.7380898935091181,0.7074425850667959,5.76,0.6399999999999999
